time,flux,flux_err,pdcsap_flux
2038.7895444403757,nan,nan,2.7794384e+05
2038.7897759287364,nan,nan,2.7790862e+05
2038.7900074166314,nan,nan,2.7799431e+05
2038.7902389045262,nan,nan,2.7809547e+05
2038.7904703924205,nan,nan,2.7830431e+05
2038.7907018807807,nan,nan,2.7824409e+05
2038.7909333686753,nan,nan,2.7815938e+05
2038.7911648565705,nan,nan,2.7807631e+05
2038.7913963444657,nan,nan,2.7811066e+05
2038.7916278328257,nan,nan,2.7819809e+05
2038.7918593207203,nan,nan,2.7785306e+05
2038.7920908086148,nan,nan,2.7811319e+05
2038.7923222965087,nan,nan,2.7815581e+05
2038.7925537844026,nan,nan,2.7816394e+05
2038.7927852727632,nan,nan,2.7802634e+05
2038.7930167606582,nan,nan,2.7858812e+05
2038.793248248553,nan,nan,2.7839331e+05
2038.7934797364474,nan,nan,2.7774697e+05
2038.7937112248078,nan,nan,2.7815238e+05
2038.7939427127021,nan,nan,2.7776584e+05
2038.7941742005974,nan,nan,2.7813334e+05
2038.7944056884926,nan,nan,2.7811919e+05
2038.7946371768526,nan,nan,2.7804597e+05
2038.7948686647471,nan,nan,2.7808153e+05
2038.7951001526417,nan,nan,2.7822100e+05
2038.795331640536,nan,nan,2.7800744e+05
2038.7955631284312,nan,nan,2.7796966e+05
2038.7957946167921,nan,nan,2.7829206e+05
2038.7960261046867,nan,nan,2.7834112e+05
2038.7962575925812,nan,nan,2.7791066e+05
2038.796489080475,nan,nan,2.7820719e+05
2038.7967205688346,nan,nan,2.7800534e+05
2038.7969520567297,nan,nan,2.7790322e+05
2038.7971835446247,nan,nan,2.7787566e+05
2038.7974150325194,nan,nan,2.7797847e+05
2038.7976465204138,nan,nan,2.7818266e+05
2038.797878008774,nan,nan,2.7820481e+05
2038.7981094966685,nan,nan,2.7812872e+05
2038.7983409845629,nan,nan,2.7819147e+05
2038.798572472458,nan,nan,2.7809125e+05
2038.798803960819,nan,nan,2.7804562e+05
2038.7990354487135,nan,nan,2.7814766e+05
2038.799266936608,nan,nan,2.7820688e+05
2038.7994984245024,nan,nan,2.7825025e+05
2038.7997299128629,nan,nan,2.7812516e+05
2038.799961400758,nan,nan,2.7818750e+05
2038.800192888653,nan,nan,2.7811625e+05
2038.8004243765477,nan,nan,2.7829731e+05
2038.8006558644415,nan,nan,2.7825928e+05
2038.800887352801,nan,nan,2.7804416e+05
2038.8011188406954,nan,nan,2.7806325e+05
2038.8013503285906,nan,nan,2.7859191e+05
2038.8015818164859,nan,nan,2.7790047e+05
2038.8018133048458,nan,nan,2.7809372e+05
2038.8020447927404,nan,nan,2.7783559e+05
2038.802276280635,nan,nan,2.7807872e+05
2038.8025077685293,nan,nan,2.7838441e+05
2038.8027392564245,nan,nan,2.7807072e+05
2038.8029707447854,nan,nan,2.7793778e+05
2038.80320223268,nan,nan,2.7819956e+05
2038.8034337205745,nan,nan,2.7821306e+05
2038.8036652084688,nan,nan,2.7795703e+05
2038.8038966968293,nan,nan,2.7812091e+05
2038.8041281847236,nan,nan,2.7830481e+05
2038.8043596726188,nan,nan,2.7814547e+05
2038.804591160514,nan,nan,2.7818706e+05
2038.8048226484084,nan,nan,2.7820428e+05
2038.805054136768,nan,nan,2.7809328e+05
2038.8052856246618,nan,nan,2.7797088e+05
2038.8055171125561,nan,nan,2.7824544e+05
2038.8057486004514,nan,nan,2.7800578e+05
2038.8059800888122,nan,nan,2.7817047e+05
2038.8062115767068,nan,nan,2.7810469e+05
2038.8064430646014,nan,nan,2.7842662e+05
2038.8066745524957,nan,nan,2.7775956e+05
2038.8069060403905,nan,nan,2.7808747e+05
2038.8071375287514,nan,nan,2.7812500e+05
2038.8073690166464,nan,nan,2.7815538e+05
2038.807600504541,nan,nan,2.7808809e+05
2038.8078319924352,nan,nan,2.7798562e+05
2038.8080634807957,nan,nan,2.7828350e+05
2038.80829496869,nan,nan,2.7800075e+05
2038.8085264565852,nan,nan,2.7811931e+05
2038.8087579444805,nan,nan,2.7846606e+05
2038.8089894323748,nan,nan,2.7831138e+05
2038.8092209207343,nan,nan,2.7802478e+05
2038.8094524086282,nan,nan,2.7816084e+05
2038.8096838965225,nan,nan,2.7793400e+05
2038.8099153844173,nan,nan,2.7833581e+05
2038.8101468727782,nan,nan,2.7843934e+05
2038.8103783606732,nan,nan,2.7827291e+05
2038.8106098485678,nan,nan,2.7796269e+05
2038.810841336462,nan,nan,2.7817072e+05
2038.8110728243569,nan,nan,2.7857188e+05
2038.8113043127169,nan,nan,2.7818741e+05
2038.811535800612,nan,nan,2.7818816e+05
2038.8117672885073,nan,nan,2.7813791e+05
2038.8119987764017,nan,nan,2.7801725e+05
2038.812230264762,nan,nan,2.7819544e+05
2038.8124617526564,nan,nan,2.7845741e+05
2038.8126932405507,nan,nan,2.7825806e+05
2038.812924728446,nan,nan,2.7802141e+05
2038.8131562163412,nan,nan,2.7833238e+05
2038.8133877047014,nan,nan,2.7821178e+05
2038.813619192595,nan,nan,2.7844403e+05
2038.813850680489,nan,nan,2.7803362e+05
2038.8140821683837,nan,nan,2.7815866e+05
2038.814313656279,nan,nan,2.7805719e+05
2038.8145451446396,nan,nan,2.7784931e+05
2038.8147766325342,nan,nan,2.7827309e+05
2038.8150081204285,nan,nan,2.7783478e+05
2038.8152396083233,nan,nan,2.7819859e+05
2038.8154710966833,nan,nan,2.7867750e+05
2038.8157025845776,nan,nan,2.7821506e+05
2038.8159340724728,nan,nan,2.7790988e+05
2038.816165560368,nan,nan,2.7813500e+05
2038.8163970482626,nan,nan,2.7794247e+05
2038.8166285366228,nan,nan,2.7832366e+05
2038.8168600245172,nan,nan,2.7813612e+05
2038.817091512412,nan,nan,2.7802612e+05
2038.8173230003072,nan,nan,2.7823938e+05
2038.8175544886678,nan,nan,2.7792447e+05
2038.8177859765615,nan,nan,2.7852409e+05
2038.8180174644554,nan,nan,2.7789312e+05
2038.8182489523501,nan,nan,2.7825109e+05
2038.8184804402445,nan,nan,2.7810569e+05
2038.8187119286054,nan,nan,2.7796750e+05
2038.8189434165006,nan,nan,2.7809194e+05
2038.819174904395,nan,nan,2.7830531e+05
2038.8194063922897,nan,nan,2.7801784e+05
2038.819637880184,nan,nan,2.7860084e+05
2038.819869368544,nan,nan,2.7812731e+05
2038.8201008564392,nan,nan,2.7784853e+05
2038.8203323443345,nan,nan,2.7828375e+05
2038.820563832229,nan,nan,2.7801003e+05
2038.8207953205892,nan,nan,2.7794834e+05
2038.8210268084836,nan,nan,2.7811900e+05
2038.8212582963783,nan,nan,2.7824678e+05
2038.8214897842736,nan,nan,2.7849362e+05
2038.8217212721686,nan,nan,2.7804356e+05
2038.8219527605288,nan,nan,2.7807347e+05
2038.8221842484227,nan,nan,2.7825538e+05
2038.8224157363165,nan,nan,2.7837712e+05
2038.8226472242109,nan,nan,2.7816400e+05
2038.8228787121052,nan,nan,2.7827278e+05
2038.823110200466,nan,nan,2.7830494e+05
2038.8233416883613,nan,nan,2.7822994e+05
2038.8235731762559,nan,nan,2.7849312e+05
2038.8238046641504,nan,nan,2.7800756e+05
2038.8240361525104,nan,nan,2.7807481e+05
2038.8242676404052,nan,nan,2.7820816e+05
2038.8244991283004,nan,nan,2.7807812e+05
2038.8247306161954,nan,nan,2.7808125e+05
2038.82496210409,nan,nan,2.7801659e+05
2038.82519359245,nan,nan,2.7818953e+05
2038.8254250803448,nan,nan,2.7843328e+05
2038.825656568239,nan,nan,2.7826006e+05
2038.8258880561343,nan,nan,2.7825734e+05
2038.8261195440296,nan,nan,2.7847019e+05
2038.826351032389,nan,nan,2.7808928e+05
2038.826582520283,nan,nan,2.7818681e+05
2038.8268140081773,nan,nan,2.7812903e+05
2038.8270454960716,nan,nan,2.7789831e+05
2038.8272769844325,nan,nan,2.7851888e+05
2038.8275084723277,nan,nan,2.7858075e+05
2038.8277399602223,nan,nan,2.7847134e+05
2038.8279714481168,nan,nan,2.7811288e+05
2038.8282029360112,nan,nan,2.7808203e+05
2038.8284344243716,nan,nan,2.7818659e+05
2038.828665912266,nan,nan,2.7773828e+05
2038.8288974001612,nan,nan,2.7814684e+05
2038.8291288880564,nan,nan,2.7817716e+05
2038.8293603759507,nan,nan,2.7844253e+05
2038.8295918643112,nan,nan,2.7844678e+05
2038.8298233522055,nan,nan,2.7828666e+05
2038.8300548400998,nan,nan,2.7814356e+05
2038.830286327995,nan,nan,2.7878625e+05
2038.8305178158898,nan,nan,2.7840462e+05
2038.8307493042491,nan,nan,2.7810881e+05
2038.8309807921437,nan,nan,2.7803331e+05
2038.831212280038,nan,nan,2.7816650e+05
2038.8314437679328,nan,nan,2.7803828e+05
2038.8316752562937,nan,nan,2.7817834e+05
2038.8319067441887,nan,nan,2.7802978e+05
2038.8321382320833,nan,nan,2.7827181e+05
2038.8323697199776,nan,nan,2.7828231e+05
2038.8326012078724,nan,nan,2.7832753e+05
2038.8328326962323,nan,nan,2.7821050e+05
2038.8330641841276,nan,nan,2.7832206e+05
2038.8332956720228,nan,nan,2.7834216e+05
2038.8335271599171,nan,nan,2.7804578e+05
2038.833758647812,nan,nan,2.7823253e+05
2038.833990136172,nan,nan,2.7842441e+05
2038.8342216240662,nan,nan,2.7818228e+05
2038.834453111961,nan,nan,2.7820341e+05
2038.8346845998562,nan,nan,2.7791547e+05
2038.8349160877506,nan,nan,2.7822622e+05
2038.83514757611,nan,nan,2.7811094e+05
2038.8353790640044,nan,nan,2.7803516e+05
2038.8356105518992,nan,nan,2.7837053e+05
2038.8358420397935,nan,nan,2.7819950e+05
2038.8360735276888,nan,nan,2.7833347e+05
2038.8363050160497,nan,nan,2.7824438e+05
2038.836536503944,nan,nan,2.7830509e+05
2038.8367679918388,nan,nan,2.7817081e+05
2038.836999479733,nan,nan,2.7807728e+05
2038.837230968093,nan,nan,2.7842362e+05
2038.8374624559883,nan,nan,2.7839797e+05
2038.8376939438836,nan,nan,2.7818172e+05
2038.8379254317783,nan,nan,2.7826650e+05
2038.8381569196727,nan,nan,2.7819666e+05
2038.8383884080326,nan,nan,2.7853712e+05
2038.8386198959274,nan,nan,2.7821362e+05
2038.8388513838227,nan,nan,2.7847047e+05
2038.839082871717,nan,nan,2.7809681e+05
2038.8393143596109,nan,nan,2.7823700e+05
2038.8395458479708,nan,nan,2.7819928e+05
2038.8397773358656,nan,nan,2.7829262e+05
2038.84000882376,nan,nan,2.7838359e+05
2038.8402403116543,nan,nan,2.7846850e+05
2038.8404717995495,nan,nan,2.7839906e+05
2038.8407032879104,nan,nan,2.7821872e+05
2038.8409347758052,nan,nan,2.7798438e+05
2038.8411662636995,nan,nan,2.7816138e+05
2038.8413977515938,nan,nan,2.7841588e+05
2038.8416292394886,nan,nan,2.7848650e+05
2038.8418607278495,nan,nan,2.7858153e+05
2038.8420922157445,nan,nan,2.7856144e+05
2038.842323703639,nan,nan,2.7849956e+05
2038.8425551915334,nan,nan,2.7823572e+05
2038.8427866794282,nan,nan,2.7801122e+05
2038.8430181677882,nan,nan,2.7826397e+05
2038.8432496556834,nan,nan,2.7850459e+05
2038.8434811435777,nan,nan,2.7832906e+05
2038.8437126314716,nan,nan,2.7860522e+05
2038.8439441193664,nan,nan,2.7852941e+05
2038.8441756077264,nan,nan,2.7813059e+05
2038.8444070956207,nan,nan,2.7814284e+05
2038.844638583516,nan,nan,2.7845572e+05
2038.8448700714112,nan,nan,2.7847562e+05
2038.845101559306,nan,nan,2.7816847e+05
2038.845333047666,nan,nan,2.7840869e+05
2038.8455645355602,nan,nan,2.7830362e+05
2038.845796023455,nan,nan,2.7837362e+05
2038.8460275113503,nan,nan,2.7836362e+05
2038.8462589992453,nan,nan,2.7856825e+05
2038.8464904876055,nan,nan,2.7836303e+05
2038.8467219754998,nan,nan,2.7827816e+05
2038.8469534633946,nan,nan,2.7835491e+05
2038.847184951289,nan,nan,2.7836000e+05
2038.847416439649,nan,nan,2.7830872e+05
2038.8476479275437,nan,nan,2.7847475e+05
2038.847879415438,nan,nan,2.7844209e+05
2038.8481109033328,nan,nan,2.7824250e+05
2038.848342391227,nan,nan,2.7836125e+05
2038.848573879587,nan,nan,2.7857566e+05
2038.8488053674819,nan,nan,2.7854875e+05
2038.849036855377,nan,nan,2.7814922e+05
2038.8492683432721,nan,nan,2.7839628e+05
2038.8494998311667,nan,nan,2.7836781e+05
2038.8497313195267,nan,nan,2.7847797e+05
2038.8499628074214,nan,nan,2.7831547e+05
2038.8501942953158,nan,nan,2.7852594e+05
2038.850425783211,nan,nan,2.7854956e+05
2038.8506572711062,nan,nan,2.7822891e+05
2038.8508887594662,nan,nan,2.7844928e+05
2038.851120247361,nan,nan,2.7833116e+05
2038.8513517352553,nan,nan,2.7838059e+05
2038.8515832231496,nan,nan,2.7827741e+05
2038.8518147110444,nan,nan,2.7846938e+05
2038.8520461994044,nan,nan,2.7842816e+05
2038.8522776872992,nan,nan,2.7822822e+05
2038.8525091751935,nan,nan,2.7856688e+05
2038.8527406630878,nan,nan,2.7842591e+05
2038.8529721509826,nan,nan,2.7823625e+05
2038.8532036393426,nan,nan,2.7822278e+05
2038.8534351272378,nan,nan,2.7845756e+05
2038.853666615133,nan,nan,2.7842622e+05
2038.8538981030274,nan,nan,2.7799191e+05
2038.8541295909222,nan,nan,2.7834916e+05
2038.8543610788165,nan,nan,2.7830081e+05
2038.8545925671765,nan,nan,2.7846666e+05
2038.8548240550717,nan,nan,2.7838912e+05
2038.855055542967,nan,nan,2.7837781e+05
2038.8552870308617,nan,nan,2.7846450e+05
2038.855518518756,nan,nan,2.7845216e+05
2038.855750007116,nan,nan,2.7786716e+05
2038.8559814950108,nan,nan,2.7832716e+05
2038.8562129829052,nan,nan,2.7827441e+05
2038.8564444707997,nan,nan,2.7828716e+05
2038.8566759586943,nan,nan,2.7865356e+05
2038.8569074470543,nan,nan,2.7832819e+05
2038.857138934949,nan,nan,2.7848066e+05
2038.8573704228434,nan,nan,2.7843784e+05
2038.8576019107386,nan,nan,2.7829950e+05
2038.8578333986338,nan,nan,2.7852753e+05
2038.8580648869938,nan,nan,2.7809162e+05
2038.858527862783,nan,nan,2.7830131e+05
2038.8587593506772,nan,nan,2.7859634e+05
2038.858990838572,nan,nan,2.7798878e+05
2038.859222326933,nan,nan,2.7802309e+05
2038.8594538148282,nan,nan,2.7875494e+05
2038.8596853027225,nan,nan,2.7805038e+05
2038.8599167906168,nan,nan,2.7814244e+05
2038.8601482785116,nan,nan,2.7859581e+05
2038.8603797668711,nan,nan,2.7812044e+05
2038.8606112547654,nan,nan,2.7816619e+05
2038.8608427426607,nan,nan,2.7828656e+05
2038.861074230555,nan,nan,2.7824322e+05
2038.8613057184498,nan,nan,2.7836022e+05
2038.8615372068098,nan,nan,2.7880947e+05
2038.861768694704,nan,nan,2.7856234e+05
2038.8620001825993,nan,nan,2.7822150e+05
2038.8622316704946,nan,nan,2.7832269e+05
2038.8624631583893,nan,nan,2.7811981e+05
2038.8626946467493,nan,nan,2.7840550e+05
2038.8629261346437,nan,nan,2.7818203e+05
2038.8631576225384,nan,nan,2.7861481e+05
2038.8633891104337,nan,nan,2.7845481e+05
2038.863620598329,nan,nan,2.7807703e+05
2038.863852086689,nan,nan,2.7845638e+05
2038.8640835745832,nan,nan,2.7830075e+05
2038.864315062478,nan,nan,2.7843847e+05
2038.8645465503723,nan,nan,2.7832259e+05
2038.8647780382662,nan,nan,2.7801838e+05
2038.8650095261605,nan,nan,2.7872984e+05
2038.8652410145214,nan,nan,2.7848869e+05
2038.8654725024162,nan,nan,2.7872172e+05
2038.8657039903105,nan,nan,2.7808331e+05
2038.8659354782048,nan,nan,2.7848941e+05
2038.8661669660996,nan,nan,2.7853297e+05
2038.8663984544605,nan,nan,2.7877862e+05
2038.8666299423558,nan,nan,2.7795703e+05
2038.86686143025,nan,nan,2.7806322e+05
2038.8670929181444,nan,nan,2.7833175e+05
2038.8673244060392,nan,nan,2.7828681e+05
2038.8675558943992,nan,nan,2.7842050e+05
2038.8677873822944,nan,nan,2.7855719e+05
2038.8680188701896,nan,nan,2.7846597e+05
2038.868250358084,nan,nan,2.7790141e+05
2038.8684818459787,nan,nan,2.7816566e+05
2038.8687133343387,nan,nan,2.7836134e+05
2038.869176310127,nan,nan,2.7795466e+05
2038.8694077980222,nan,nan,2.7858247e+05
2038.869639285917,nan,nan,2.7834662e+05
2038.8698707738113,nan,nan,2.7819525e+05
2038.8701022621713,nan,nan,2.7842256e+05
2038.870333750066,nan,nan,2.7849981e+05
2038.8705652379613,nan,nan,2.7836181e+05
2038.8707967258565,nan,nan,2.7837588e+05
2038.8710282137508,nan,nan,2.7824484e+05
2038.8712597021108,nan,nan,2.7828056e+05
2038.8714911900056,nan,nan,2.7867822e+05
2038.8717226779,nan,nan,2.7832450e+05
2038.8719541657945,nan,nan,2.7829153e+05
2038.8721856536895,nan,nan,2.7877603e+05
2038.8724171420504,nan,nan,2.7846256e+05
2038.8726486299452,nan,nan,2.7825400e+05
2038.8728801178395,nan,nan,2.7829309e+05
2038.8731116057334,nan,nan,2.7842900e+05
2038.8733430936272,nan,nan,2.7837931e+05
2038.8735745819881,nan,nan,2.7826512e+05
2038.8738060698834,nan,nan,2.7875122e+05
2038.8740375577777,nan,nan,2.7858509e+05
2038.874269045672,nan,nan,2.7838328e+05
2038.8745005335668,nan,nan,2.7842678e+05
2038.874732021461,nan,nan,2.7833606e+05
2038.874963509822,nan,nan,2.7847681e+05
2038.8751949977172,nan,nan,2.7845531e+05
2038.8754264856116,nan,nan,2.7846497e+05
2038.8756579735063,nan,nan,2.7860616e+05
2038.8758894614007,nan,nan,2.7860772e+05
2038.876120949761,nan,nan,2.7876322e+05
2038.876352437656,nan,nan,2.7849419e+05
2038.8765839255511,nan,nan,2.7828947e+05
2038.876815413446,nan,nan,2.7848844e+05
2038.8770469013402,nan,nan,2.7881125e+05
2038.8772783897002,nan,nan,2.7838238e+05
2038.877509877594,nan,nan,2.7875872e+05
2038.877741365488,nan,nan,2.7853797e+05
2038.8779728533832,nan,nan,2.7844697e+05
2038.8782043412784,nan,nan,2.7852559e+05
2038.8784358291728,nan,nan,2.7855178e+05
2038.8786673175332,nan,nan,2.7860178e+05
2038.8788988054275,nan,nan,2.7843950e+05
2038.879130293322,nan,nan,2.7861547e+05
2038.879361781217,nan,nan,2.7843362e+05
2038.8795932691123,nan,nan,2.7822916e+05
2038.8798247574728,nan,nan,2.7870269e+05
2038.880056245367,nan,nan,2.7826388e+05
2038.8802877332614,nan,nan,2.7857259e+05
2038.8805192211562,nan,nan,2.7872188e+05
2038.8807507090514,nan,nan,2.7830256e+05
2038.8809821969467,nan,nan,2.7853525e+05
2038.8812136853066,nan,nan,2.7861634e+05
2038.881445173201,nan,nan,2.7804128e+05
2038.8816766610948,nan,nan,2.7857734e+05
2038.8819081489887,nan,nan,2.7840244e+05
2038.882139636884,nan,nan,2.7846288e+05
2038.8823711252448,nan,nan,2.7821016e+05
2038.8826026131392,nan,nan,2.7840281e+05
2038.882834101034,nan,nan,2.7836375e+05
2038.8830655889283,nan,nan,2.7839866e+05
2038.8832970768228,nan,nan,2.7853991e+05
2038.883528565183,nan,nan,2.7847500e+05
2038.8837600530783,nan,nan,2.7857453e+05
2038.8839915409735,nan,nan,2.7847166e+05
2038.8842230288678,nan,nan,2.7848534e+05
2038.8844545167622,nan,nan,2.7859416e+05
2038.884686004657,nan,nan,2.7843381e+05
2038.884917493017,nan,nan,2.7849316e+05
2038.8851489809122,nan,nan,2.7878625e+05
2038.8853804688074,nan,nan,2.7841128e+05
2038.8856119567017,nan,nan,2.7839059e+05
2038.8858434445965,nan,nan,2.7838272e+05
2038.886074932956,nan,nan,2.7857569e+05
2038.8863064208497,nan,nan,2.7869428e+05
2038.8865379087447,nan,nan,2.7849403e+05
2038.88676939664,nan,nan,2.7855834e+05
2038.8870008845347,nan,nan,2.7844325e+05
2038.887232372429,nan,nan,2.7850584e+05
2038.887463860789,nan,nan,2.7836428e+05
2038.8876953486838,nan,nan,2.7820678e+05
2038.887926836579,nan,nan,2.7804897e+05
2038.8881583244743,nan,nan,2.7851597e+05
2038.8883898123686,nan,nan,2.7861897e+05
2038.8886213007286,nan,nan,2.7824353e+05
2038.8888527886234,nan,nan,2.7843006e+05
2038.8890842765177,nan,nan,2.7861062e+05
2038.8893157644122,nan,nan,2.7819188e+05
2038.8895472523072,nan,nan,2.7849244e+05
2038.8897787402025,nan,nan,2.7874541e+05
2038.890010228563,nan,nan,2.7829000e+05
2038.8902417164568,nan,nan,2.7844134e+05
2038.8904732043504,nan,nan,2.7872788e+05
2038.890704692245,nan,nan,2.7810928e+05
2038.8909361801402,nan,nan,2.7867641e+05
2038.8911676680355,nan,nan,2.7894547e+05
2038.8913991563954,nan,nan,2.7827881e+05
2038.8916306442898,nan,nan,2.7799816e+05
2038.8918621321845,nan,nan,2.7860562e+05
2038.8920936200789,nan,nan,2.7836716e+05
2038.892325107974,nan,nan,2.7828019e+05
2038.892556596335,nan,nan,2.7887488e+05
2038.8927880842293,nan,nan,2.7832678e+05
2038.893019572124,nan,nan,2.7838438e+05
2038.8932510600184,nan,nan,2.7864697e+05
2038.893482547913,nan,nan,2.7839428e+05
2038.893714035808,nan,nan,2.7860556e+05
2038.8939455241689,nan,nan,2.7845731e+05
2038.8941770120637,nan,nan,2.7849569e+05
2038.8944084999573,nan,nan,2.7831866e+05
2038.894639987851,nan,nan,2.7845650e+05
2038.8948714757457,nan,nan,2.7820591e+05
2038.8951029641057,nan,nan,2.7864334e+05
2038.895334452001,nan,nan,2.7825406e+05
2038.8955659398962,nan,nan,2.7827875e+05
2038.8957974277905,nan,nan,2.7839612e+05
2038.8960289156853,nan,nan,2.7859006e+05
2038.8962604035796,nan,nan,2.7821350e+05
2038.8964918919398,nan,nan,2.7855847e+05
2038.8967233798348,nan,nan,2.7887016e+05
2038.89695486773,nan,nan,2.7861647e+05
2038.8971863556249,nan,nan,2.7882691e+05
2038.8974178435192,nan,nan,2.7863944e+05
2038.8976493314137,nan,nan,2.7843278e+05
2038.897880819774,nan,nan,2.7852569e+05
2038.8981123076692,nan,nan,2.7857069e+05
2038.8983437955644,nan,nan,2.7883256e+05
2038.8985752834587,nan,nan,2.7805284e+05
2038.8988067713526,nan,nan,2.7859741e+05
2038.8990382597121,nan,nan,2.7824800e+05
2038.8992697476065,nan,nan,2.7875394e+05
2038.8995012355017,nan,nan,2.7849356e+05
2038.899732723397,nan,nan,2.7862425e+05
2038.8999642112913,nan,nan,2.7866103e+05
2038.900195699186,nan,nan,2.7829469e+05
2038.900427187546,nan,nan,2.7856244e+05
2038.9006586754406,nan,nan,2.7857809e+05
2038.9008901633356,nan,nan,2.7878769e+05
2038.9011216512308,nan,nan,2.7867525e+05
2038.9013531391256,nan,nan,2.7868269e+05
2038.90158462702,nan,nan,2.7864312e+05
2038.9018161153801,nan,nan,2.7848066e+05
2038.9020476032747,nan,nan,2.7901953e+05
2038.902279091169,nan,nan,2.7883272e+05
2038.9025105790643,nan,nan,2.7852350e+05
2038.9027420669595,nan,nan,2.7856131e+05
2038.9029735548534,nan,nan,2.7870166e+05
2038.903205043213,nan,nan,2.7821331e+05
2038.9034365311072,nan,nan,2.7859466e+05
2038.9036680190018,nan,nan,2.7863488e+05
2038.9038995068968,nan,nan,2.7863688e+05
2038.904130994792,nan,nan,2.7849009e+05
2038.9043624831525,nan,nan,2.7851788e+05
2038.9045939710468,nan,nan,2.7860834e+05
2038.9048254589413,nan,nan,2.7810738e+05
2038.9050569468359,nan,nan,2.7868978e+05
2038.9052884347311,nan,nan,2.7860362e+05
2038.9055199226264,nan,nan,2.7834131e+05
2038.9057514109863,nan,nan,2.7853203e+05
2038.9059828988807,nan,nan,2.7874962e+05
2038.9062143867754,nan,nan,2.7865153e+05
2038.9064458746698,nan,nan,2.7864800e+05
2038.906677362565,nan,nan,2.7841038e+05
2038.9069088504602,nan,nan,2.7862600e+05
2038.9071403388202,nan,nan,2.7861791e+05
2038.907371826714,nan,nan,2.7872481e+05
2038.907603314608,nan,nan,2.7853369e+05
2038.9078348025025,nan,nan,2.7886003e+05
2038.908066290397,nan,nan,2.7856147e+05
2038.9082977782923,nan,nan,2.7857975e+05
2038.9085292666532,nan,nan,2.7880981e+05
2038.9087607545475,nan,nan,2.7857772e+05
2038.908992242442,nan,nan,2.7859109e+05
2038.9092237303366,nan,nan,2.7863788e+05
2038.909455218231,nan,nan,2.7868716e+05
2038.9096867061262,nan,nan,2.7837125e+05
2038.909918194487,nan,nan,2.7868297e+05
2038.9101496823814,nan,nan,2.7850919e+05
2038.9103811702762,nan,nan,2.7853981e+05
2038.9106126581705,nan,nan,2.7871141e+05
2038.9108441460653,nan,nan,2.7867053e+05
2038.9110756339603,nan,nan,2.7869525e+05
2038.911307122321,nan,nan,2.7861500e+05
2038.9115386102148,nan,nan,2.7834466e+05
2038.9117700981087,nan,nan,2.7844762e+05
2038.9120015860033,nan,nan,2.7895522e+05
2038.9122330738978,nan,nan,2.7878941e+05
2038.912464561793,nan,nan,2.7872769e+05
2038.912696050154,nan,nan,2.7837403e+05
2038.9129275380483,nan,nan,2.7867222e+05
2038.9131590259426,nan,nan,2.7869647e+05
2038.9133905138374,nan,nan,2.7876006e+05
2038.9136220017317,nan,nan,2.7854075e+05
2038.9138534900922,nan,nan,2.7847738e+05
2038.9140849779872,nan,nan,2.7847166e+05
2038.9143164658822,nan,nan,2.7882625e+05
2038.914547953777,nan,nan,2.7864034e+05
2038.9147794416713,nan,nan,2.7869656e+05
2038.9150109295658,nan,nan,2.7838781e+05
2038.915242417926,nan,nan,2.7889956e+05
2038.9154739058213,nan,nan,2.7852078e+05
2038.9157053937156,nan,nan,2.7866147e+05
2038.9159368816095,nan,nan,2.7852375e+05
2038.916168369504,nan,nan,2.7861959e+05
2038.9163998573986,nan,nan,2.7847981e+05
2038.9166313457586,nan,nan,2.7857622e+05
2038.9168628336538,nan,nan,2.7843719e+05
2038.917094321549,nan,nan,2.7848378e+05
2038.9173258094434,nan,nan,2.7854422e+05
2038.9175572973381,nan,nan,2.7820769e+05
2038.9177887852325,nan,nan,2.7848931e+05
2038.918020273593,nan,nan,2.7903894e+05
2038.918251761488,nan,nan,2.7874047e+05
2038.918483249383,nan,nan,2.7857984e+05
2038.9187147372777,nan,nan,2.7868775e+05
2038.918946225172,nan,nan,2.7849441e+05
2038.9191777130666,nan,nan,2.7873156e+05
2038.9194092014268,nan,nan,2.7859928e+05
2038.919640689321,nan,nan,2.7865666e+05
2038.9198721772163,nan,nan,2.7854869e+05
2038.920103665111,nan,nan,2.7860531e+05
2038.9203351530045,nan,nan,2.7857797e+05
2038.9205666408993,nan,nan,2.7869228e+05
2038.9207981287936,nan,nan,2.7881403e+05
2038.921029617154,nan,nan,2.7877200e+05
2038.921261105049,nan,nan,2.7859638e+05
2038.921492592944,nan,nan,2.7864462e+05
2038.9217240808389,nan,nan,2.7883184e+05
2038.9219555687332,nan,nan,2.7843878e+05
2038.9221870566278,nan,nan,2.7846466e+05
2038.922418544988,nan,nan,2.7838481e+05
2038.9226500328832,nan,nan,2.7903034e+05
2038.9228815207784,nan,nan,2.7873753e+05
2038.9231130086728,nan,nan,2.7864809e+05
2038.9233444965673,nan,nan,2.7884669e+05
2038.9235759844619,nan,nan,2.7847128e+05
2038.9238074728219,nan,nan,2.7853175e+05
2038.924038960717,nan,nan,2.7897628e+05
2038.9242704486117,nan,nan,2.7855478e+05
2038.9245019365053,nan,nan,2.7869966e+05
2038.9247334244,nan,nan,2.7886312e+05
2038.9249649122944,nan,nan,2.7883331e+05
2038.9251964006548,nan,nan,2.7863875e+05
2038.9254278885498,nan,nan,2.7875084e+05
2038.9256593764449,nan,nan,2.7894247e+05
2038.9258908643396,nan,nan,2.7884028e+05
